2026-09-01 02:46:24.581 | INFO     | utils.logger:info:11 - [FaceDetector] Haar Cascade (frontal) inicializado — modo leve.
2026-09-01 02:46:51.292 | INFO     | utils.logger:info:11 - === Iniciando Cam-Security ===
2026-09-01 02:46:51.293 | INFO     | utils.logger:info:11 - Inicializando câmera física (ID: 0)...
2026-09-01 02:46:51.525 | INFO     | utils.logger:info:11 - Fonte de vídeo inicializada com sucesso.
2026-09-01 02:46:51.526 | WARNING  | utils.logger:warning:14 - [TrackRegistry] Falha ao carregar storage\track_registry.json: Expecting value: line 1 column 1 (char 0)
2026-09-01 02:46:53.069 | INFO     | utils.logger:info:11 - YOLOv8n inicializado com sucesso.
2026-09-01 02:46:53.070 | INFO     | utils.logger:info:11 - [MediaPipe] Modelo encontrado: pose_landmarker_lite.task (RunningMode.VIDEO, 1 pose/crop)
2026-09-01 02:46:53.090 | INFO     | utils.logger:info:11 - [FaceDetector] Haar Cascade (frontal) inicializado — modo leve.
2026-09-01 02:46:53.092 | INFO     | utils.logger:info:11 - [EvidenceManager] Buffer registrado para câmera 'cam_0'
2026-09-01 02:46:58.436 | DEBUG    | utils.logger:debug:20 - [IDManager] Novo ID atribuído: #1
2026-09-01 02:46:58.546 | DEBUG    | utils.logger:debug:20 - [MediaPipe] Detector criado para track #1
2026-09-01 02:46:59.992 | DEBUG    | utils.logger:debug:20 - [MediaPipe] Detector removido para track #1
2026-09-01 02:47:01.281 | INFO     | utils.logger:info:11 - Câmera encerrada.
2026-09-01 02:47:01.294 | INFO     | utils.logger:info:11 - === Cam-Security Finalizado ===
2026-09-06 19:19:41.653 | INFO     | utils.logger:info:11 - === Iniciando Cam-Security ===
2026-09-06 19:19:41.654 | INFO     | utils.logger:info:11 - Inicializando câmera física (ID: 0)...
2026-09-06 19:19:41.933 | INFO     | utils.logger:info:11 - Fonte de vídeo inicializada com sucesso.
2026-09-06 19:19:41.934 | INFO     | utils.logger:info:11 - [TrackRegistry] Carregado: 0 track(s) ativos, 0 expirado(s) descartados.
2026-09-06 19:19:44.279 | INFO     | utils.logger:info:11 - YOLOv8n inicializado com sucesso.
2026-09-06 19:19:44.280 | INFO     | utils.logger:info:11 - [MediaPipe] Modelo encontrado: pose_landmarker_lite.task (RunningMode.VIDEO, 1 pose/crop)
2026-09-06 19:19:44.303 | INFO     | utils.logger:info:11 - [FaceDetector] Haar Cascade (frontal) inicializado — modo leve.
2026-09-06 19:19:44.304 | INFO     | utils.logger:info:11 - [EvidenceManager] Buffer registrado para câmera 'cam_0'
2026-09-06 19:19:54.382 | INFO     | utils.logger:info:11 - [Perf/152frames] YOLO=66ms Track=0ms Pose=0ms Face=0ms Total=66ms FrameAge=21ms FPS_inf=15.2
2026-09-06 19:20:04.412 | INFO     | utils.logger:info:11 - [Perf/180frames] YOLO=55ms Track=0ms Pose=0ms Face=0ms Total=55ms FrameAge=19ms FPS_inf=18.0
2026-09-06 19:20:14.420 | INFO     | utils.logger:info:11 - [Perf/166frames] YOLO=60ms Track=0ms Pose=0ms Face=0ms Total=60ms FrameAge=18ms FPS_inf=16.6
2026-09-06 19:20:24.430 | INFO     | utils.logger:info:11 - [Perf/179frames] YOLO=56ms Track=0ms Pose=0ms Face=0ms Total=56ms FrameAge=22ms FPS_inf=17.9
2026-09-06 19:20:34.486 | INFO     | utils.logger:info:11 - [Perf/160frames] YOLO=63ms Track=0ms Pose=0ms Face=0ms Total=63ms FrameAge=22ms FPS_inf=16.0
2026-09-06 19:20:36.900 | INFO     | utils.logger:info:11 - Interrompido via KeyboardInterrupt.
2026-09-06 19:20:36.949 | INFO     | utils.logger:info:11 - Câmera encerrada.
2026-09-06 19:20:36.959 | INFO     | utils.logger:info:11 - === Cam-Security Finalizado ===
2026-09-06 19:21:24.148 | INFO     | utils.logger:info:11 - === Iniciando Cam-Security ===
2026-09-06 19:21:24.149 | INFO     | utils.logger:info:11 - Inicializando câmera física (ID: 0)...
2026-09-06 19:21:24.479 | INFO     | utils.logger:info:11 - Fonte de vídeo inicializada com sucesso.
2026-09-06 19:21:24.480 | INFO     | utils.logger:info:11 - [TrackRegistry] Carregado: 0 track(s) ativos, 0 expirado(s) descartados.
2026-09-06 19:21:26.310 | INFO     | utils.logger:info:11 - YOLOv8n inicializado com sucesso.
2026-09-06 19:21:26.310 | INFO     | utils.logger:info:11 - [MediaPipe] Modelo encontrado: pose_landmarker_lite.task (RunningMode.VIDEO, 1 pose/crop)
2026-09-06 19:21:26.329 | INFO     | utils.logger:info:11 - [FaceDetector] Haar Cascade (frontal) inicializado — modo leve.
2026-09-06 19:21:26.332 | INFO     | utils.logger:info:11 - [EvidenceManager] Buffer registrado para câmera 'cam_0'
2026-09-06 19:21:28.937 | INFO     | utils.logger:info:11 - Câmera encerrada.
2026-09-06 19:21:28.957 | INFO     | utils.logger:info:11 - === Cam-Security Finalizado ===
2026-09-06 19:22:04.628 | INFO     | utils.logger:info:11 - === Iniciando Cam-Security ===
2026-09-06 19:22:04.630 | INFO     | utils.logger:info:11 - Inicializando câmera física (ID: 0)...
2026-09-06 19:22:04.922 | INFO     | utils.logger:info:11 - Fonte de vídeo inicializada com sucesso.
2026-09-06 19:22:04.923 | INFO     | utils.logger:info:11 - [TrackRegistry] Carregado: 0 track(s) ativos, 0 expirado(s) descartados.
2026-09-06 19:22:06.746 | INFO     | utils.logger:info:11 - YOLOv8n inicializado com sucesso.
2026-09-06 19:22:06.746 | INFO     | utils.logger:info:11 - [MediaPipe] Modelo encontrado: pose_landmarker_lite.task (RunningMode.VIDEO, 1 pose/crop)
2026-09-06 19:22:06.766 | INFO     | utils.logger:info:11 - [FaceDetector] Haar Cascade (frontal) inicializado — modo leve.
2026-09-06 19:22:06.768 | INFO     | utils.logger:info:11 - [EvidenceManager] Buffer registrado para câmera 'cam_0'
2026-09-06 19:22:11.856 | INFO     | utils.logger:info:11 - Câmera encerrada.
2026-09-06 19:22:11.873 | INFO     | utils.logger:info:11 - === Cam-Security Finalizado ===
2026-09-06 19:23:31.747 | INFO     | utils.logger:info:11 - === Iniciando Cam-Security ===
2026-09-06 19:23:31.749 | INFO     | utils.logger:info:11 - Inicializando câmera física (ID: 0)...
2026-09-06 19:23:31.974 | INFO     | utils.logger:info:11 - Fonte de vídeo inicializada com sucesso.
2026-09-06 19:23:31.974 | INFO     | utils.logger:info:11 - [TrackRegistry] Carregado: 0 track(s) ativos, 0 expirado(s) descartados.
2026-09-06 19:23:33.850 | INFO     | utils.logger:info:11 - YOLOv8n inicializado com sucesso.
2026-09-06 19:23:33.850 | INFO     | utils.logger:info:11 - [MediaPipe] Modelo encontrado: pose_landmarker_lite.task (RunningMode.VIDEO, 1 pose/crop)
2026-09-06 19:23:33.869 | INFO     | utils.logger:info:11 - [FaceDetector] Haar Cascade (frontal) inicializado — modo leve.
2026-09-06 19:23:33.871 | INFO     | utils.logger:info:11 - [EvidenceManager] Buffer registrado para câmera 'cam_0'
2026-09-06 19:23:43.931 | INFO     | utils.logger:info:11 - [Perf/155frames] YOLO=65ms Track=0ms Pose=0ms Face=0ms Total=65ms FrameAge=25ms FPS_inf=15.5
2026-09-06 19:23:50.255 | INFO     | utils.logger:info:11 - Encerrando a pedido do usuário (ESC).
2026-09-06 19:23:50.302 | INFO     | utils.logger:info:11 - Câmera encerrada.
2026-09-06 19:23:50.317 | INFO     | utils.logger:info:11 - === Cam-Security Finalizado ===
2026-09-06 21:32:33.108 | INFO     | utils.logger:info:11 - === Iniciando Cam-Security ===
2026-09-06 21:32:33.109 | INFO     | utils.logger:info:11 - Inicializando câmera física (ID: 0)...
2026-09-06 21:32:33.372 | INFO     | utils.logger:info:11 - Fonte de vídeo inicializada com sucesso.
2026-09-06 21:32:33.373 | INFO     | utils.logger:info:11 - [TrackRegistry] Carregado: 0 track(s) ativos, 0 expirado(s) descartados.
2026-09-06 21:32:35.122 | INFO     | utils.logger:info:11 - YOLOv8n inicializado com sucesso.
2026-09-06 21:32:35.123 | INFO     | utils.logger:info:11 - [MediaPipe] Modelo encontrado: pose_landmarker_lite.task (RunningMode.VIDEO, 1 pose/crop)
2026-09-06 21:32:35.143 | INFO     | utils.logger:info:11 - [FaceDetector] Haar Cascade (frontal) inicializado — modo leve.
2026-09-06 21:32:35.145 | INFO     | utils.logger:info:11 - [EvidenceManager] Buffer registrado para câmera 'cam_0'
2026-09-06 21:32:39.152 | INFO     | utils.logger:info:11 - Câmera encerrada.
2026-09-06 21:32:39.169 | INFO     | utils.logger:info:11 - === Cam-Security Finalizado ===
2026-09-06 21:35:25.135 | INFO     | utils.logger:info:11 - === Iniciando Cam-Security ===
2026-09-06 21:35:25.136 | INFO     | utils.logger:info:11 - Inicializando vídeo (./config/daniel.mp4)...
2026-09-06 21:35:25.200 | INFO     | utils.logger:info:11 - Playback do vídeo em 29.97 FPS.
2026-09-06 21:35:25.201 | INFO     | utils.logger:info:11 - Fonte de vídeo inicializada com sucesso.
2026-09-06 21:35:25.202 | INFO     | utils.logger:info:11 - [TrackRegistry] Carregado: 0 track(s) ativos, 0 expirado(s) descartados.
2026-09-06 21:35:27.070 | INFO     | utils.logger:info:11 - YOLOv8n inicializado com sucesso.
